speed;rate;vol;wear;rough;cost;victories;defeats;draws
80;50;8223.04;2.17;0.31;32.51;699;300;0
48;132.43;5000;4.34;0.46;13.39;7;992;0
80;67.12;5048.69;2.14;0.38;17.17;791;208;0
80;50;11428.3;2.12;0.3;45.05;838;161;0
80;50;5479.11;2.09;0.34;21.32;920;79;0
80;50;5827.79;2.07;0.33;22.63;977;22;0
80;50;7582.46;2.14;0.32;29.8;795;204;0
80;50;7308.46;2.12;0.32;28.65;830;169;0
80;50;9738.21;2.2;0.3;38.71;602;397;0
78.1;83.66;5000.15;2.27;0.41;15.41;533;466;0
80;50;7593.05;2.14;0.32;29.85;793;206;0
80;50;6076.52;2.07;0.33;23.6;987;12;0
80;50;10561.21;2.17;0.3;41.88;710;289;0
80;50;5372.67;2.09;0.34;20.93;905;94;0
52.85;136.81;5000.08;4.17;0.45;13.41;42;957;0
80;50;8242.31;2.18;0.31;32.59;694;305;0
52.14;133.16;5000.04;4.2;0.45;13.41;40;958;1
80;50.02;6130.48;2.07;0.33;23.8;979;20;0
80;50;8511.19;2.19;0.31;33.71;656;343;0
80;50;9617.6;2.2;0.3;38.23;589;410;0
80;50;11080.12;2.14;0.3;43.8;787;212;0
80;50;5986.49;2.07;0.33;23.24;988;11;0
59.31;132.33;5000.02;3.84;0.45;13.48;110;889;0
80;50;10499.81;2.17;0.3;41.65;703;296;0
75.27;58.5;5000;2.58;0.37;18;389;609;1
73.28;63.27;5000;2.75;0.38;17.26;332;666;1
80;50;7234.07;2.12;0.32;28.33;843;156;0
80;50;11549.8;2.11;0.29;45.48;858;141;0
80;50;5360.79;2.09;0.34;20.88;902;97;0
53.61;133.08;5000.29;4.14;0.45;13.42;53;946;0
80;50;11904.59;2.09;0.29;46.72;913;86;0
55.02;136.81;5000.08;4.08;0.45;13.43;61;938;0
80;50;7552.64;2.14;0.32;29.68;799;200;0
80;50;7405.96;2.13;0.32;29.06;821;178;0
80;50;11803.22;2.1;0.29;46.37;895;104;0
80;50;11527.6;2.12;0.3;45.41;855;144;0
80;50;6795.67;2.1;0.33;26.51;899;100;0
52.59;132.43;5000;4.18;0.45;13.41;46;953;0
80;50;5471.45;2.09;0.34;21.29;918;81;0
80;50;11125.98;2.14;0.3;43.97;796;203;0
80;50;10885.43;2.15;0.3;43.09;756;243;0
80;50;11169.29;2.14;0.3;44.13;802;197;0
80;50;8955.08;2.2;0.31;35.55;599;400;0
80;50;5726.63;2.08;0.34;22.24;961;38;0
80;50;6476;2.08;0.33;25.2;937;62;0
